,Date and Time,PM10,PM2.5,SO2,Site,location,date,time,daily mean,daily max
170922,2021-08-29 05:00:00,17.57,13.42,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-08-29,05:00:00,8.799583333333333,13.42
170943,2021-08-30 01:00:00,16.16,12.57,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-08-30,01:00:00,7.444347826086957,12.57
170975,2021-08-31 09:00:00,14.02,6.11,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-08-31,09:00:00,3.7258333333333336,6.11
171012,2021-09-01 22:00:00,11.24,7.69,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-01,22:00:00,5.287083333333333,7.69
171025,2021-09-02 11:00:00,20.3,12.65,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-02,11:00:00,8.927916666666667,12.65
171052,2021-09-03 14:00:00,19.06,11.85,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-03,14:00:00,10.57,11.85
171081,2021-09-04 19:00:00,33.27,26.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-04,19:00:00,14.987083333333333,26.23
171095,2021-09-05 09:00:00,34.74,27.09,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-05,09:00:00,18.642500000000002,27.09
171110,2021-09-06 00:00:00,19.16,15.77,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-06,00:00:00,10.154166666666667,15.77
171141,2021-09-07 07:00:00,19.2,16.32,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-07,07:00:00,13.867916666666666,16.32
171168,2021-09-08 10:00:00,33.57,22.87,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-08,10:00:00,10.7575,22.87
171202,2021-09-09 20:00:00,8.24,4.66,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-09,20:00:00,2.0945833333333335,4.66
171228,2021-09-10 22:00:00,8.82,4.41,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-10,22:00:00,2.0083333333333333,4.41
171251,2021-09-11 21:00:00,7.05,3.78,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-11,21:00:00,2.702083333333333,3.78
171276,2021-09-12 22:00:00,5.17,3.22,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-12,22:00:00,2.13125,3.22
171293,2021-09-13 15:00:00,9.77,6.07,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-13,15:00:00,3.640416666666667,6.07
171302,2021-09-14 00:00:00,8.81,4.83,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-14,00:00:00,3.03,4.83
171349,2021-09-15 23:00:00,9.3,5.36,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-15,23:00:00,2.7904166666666668,5.36
171362,2021-09-16 12:00:00,17.26,6.26,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-16,12:00:00,4.442083333333334,6.26
171388,2021-09-17 14:00:00,14.21,6.2,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-17,14:00:00,3.9149999999999996,6.2
171414,2021-09-18 16:00:00,27.53,6.82,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-18,16:00:00,4.423333333333333,6.82
171444,2021-09-19 22:00:00,12.77,6.73,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-19,22:00:00,3.6950000000000003,6.73
171469,2021-09-20 23:00:00,17.08,9.78,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-20,23:00:00,5.155833333333333,9.78
171481,2021-09-21 11:00:00,40.52,11.22,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-21,11:00:00,5.677916666666667,11.22
171507,2021-09-22 13:00:00,17.69,4.32,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-22,13:00:00,2.779166666666667,4.32
171539,2021-09-23 21:00:00,11.52,4.98,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-23,21:00:00,2.8266666666666667,4.98
171564,2021-09-24 22:00:00,11.72,8.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-24,22:00:00,2.875833333333333,8.23
171570,2021-09-25 04:00:00,8.14,6.06,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-25,04:00:00,2.7620833333333334,6.06
171603,2021-09-26 13:00:00,17.31,8.59,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-26,13:00:00,4.0945833333333335,8.59
171615,2021-09-27 01:00:00,11.51,4.44,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-27,01:00:00,3.26125,4.44
171639,2021-09-28 01:00:00,13.15,5.17,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-28,01:00:00,2.8383333333333334,5.17
171685,2021-09-29 23:00:00,12.81,5.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-29,23:00:00,3.17375,5.23
171706,2021-09-30 20:00:00,25.95,13.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-09-30,20:00:00,6.6625000000000005,13.23
171714,2021-10-01 04:00:00,18.47,8.79,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-01,04:00:00,4.641304347826087,8.79
171757,2021-10-02 22:00:00,12.17,8.94,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-02,22:00:00,3.9545833333333333,8.94
171779,2021-10-03 20:00:00,10.07,7.02,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-03,20:00:00,3.735,7.02
171783,2021-10-04 00:00:00,7.74,4.22,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-04,00:00:00,2.9966666666666666,4.22
171805,2021-10-07 19:00:00,21.86,12.27,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-07,19:00:00,6.979090909090909,12.27
171831,2021-10-08 21:00:00,21.32,12.68,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-08,21:00:00,10.382916666666667,12.68
171835,2021-10-09 01:00:00,21.28,12.15,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-09,01:00:00,4.85625,12.15
171858,2021-10-10 00:00:00,9.64,7.12,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-10,00:00:00,7.12,7.12
171878,2021-10-15 20:00:00,21.67,12.62,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-15,20:00:00,7.728235294117646,12.62
171903,2021-10-16 21:00:00,13.8,7.66,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-16,21:00:00,5.846818181818182,7.66
171924,2021-10-17 18:00:00,12.31,9.04,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-17,18:00:00,3.34,9.04
171949,2021-10-18 19:00:00,24.27,12.38,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-18,19:00:00,5.253333333333333,12.38
171975,2021-10-19 21:00:00,24.99,12.81,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-19,21:00:00,6.410416666666666,12.81
171979,2021-10-20 01:00:00,17.79,7.91,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-20,01:00:00,3.955416666666667,7.91
172022,2021-10-21 20:00:00,12.12,7.44,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-21,20:00:00,4.35875,7.44
172048,2021-10-22 22:00:00,9.8,7.79,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-22,22:00:00,4.6375,7.79
172070,2021-10-23 20:00:00,26.24,12.68,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-23,20:00:00,5.5320833333333335,12.68
172084,2021-10-24 10:00:00,22.17,10.36,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-24,10:00:00,8.259166666666667,10.36
172117,2021-10-25 19:00:00,18.6,12.96,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-25,19:00:00,5.4383333333333335,12.96
172145,2021-10-26 23:00:00,21.45,11.57,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-26,23:00:00,8.256666666666666,11.57
172147,2021-10-27 01:00:00,21.21,11.64,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-27,01:00:00,6.730833333333333,11.64
172191,2021-10-28 21:00:00,18.13,11.21,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-28,21:00:00,3.8891666666666667,11.21
172215,2021-10-29 21:00:00,14.98,9.68,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-29,21:00:00,4.8237499999999995,9.68
172241,2021-10-30 23:00:00,26.6,10.42,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-30,23:00:00,4.610416666666667,10.42
172242,2021-10-31 00:00:00,29.48,12.5,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-10-31,00:00:00,4.569583333333333,12.5
172285,2021-11-01 19:00:00,42.59,38.41,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-01,19:00:00,6.788333333333333,38.41
172310,2021-11-02 20:00:00,20.96,15.81,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-02,20:00:00,5.61625,15.81
172333,2021-11-03 19:00:00,17.47,13.98,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-03,19:00:00,4.150416666666667,13.98
172357,2021-11-04 19:00:00,43.35,33.56,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-04,19:00:00,6.265000000000001,33.56
172383,2021-11-05 21:00:00,35.77,21.37,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-05,21:00:00,7.247916666666666,21.37
172406,2021-11-06 20:00:00,30.28,17.93,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-06,20:00:00,5.7124999999999995,17.93
172431,2021-11-07 21:00:00,22.65,12.52,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-07,21:00:00,8.629166666666666,12.52
172453,2021-11-08 19:00:00,21.46,12.11,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-08,19:00:00,6.620833333333334,12.11
172478,2021-11-09 20:00:00,23.29,17.15,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-09,20:00:00,5.491666666666666,17.15
172504,2021-11-10 22:00:00,18.93,17.06,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-10,22:00:00,8.893333333333333,17.06
172529,2021-11-11 23:00:00,31.43,18.22,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-11,23:00:00,6.995833333333334,18.22
172531,2021-11-12 01:00:00,40.53,21.79,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-12,01:00:00,9.638333333333334,21.79
172575,2021-11-13 21:00:00,22.92,21.03,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-13,21:00:00,5.614583333333333,21.03
172578,2021-11-14 00:00:00,17.73,16.04,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-14,00:00:00,5.909166666666667,16.04
172624,2021-11-15 22:00:00,32.82,25.42,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-15,22:00:00,6.7804166666666665,25.42
172646,2021-11-16 20:00:00,31.67,23.01,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-16,20:00:00,6.8999999999999995,23.01
172670,2021-11-17 20:00:00,25.82,17.37,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-17,20:00:00,10.45875,17.37
172674,2021-11-18 00:00:00,14.32,7.16,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-18,00:00:00,2.945,7.16
172720,2021-11-19 22:00:00,24.19,18.74,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-19,22:00:00,5.53625,18.74
172741,2021-11-20 19:00:00,13.12,11.29,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-20,19:00:00,5.773333333333333,11.29
172764,2021-11-21 18:00:00,21.55,16.74,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-21,18:00:00,6.115833333333334,16.74
172790,2021-11-22 20:00:00,34.46,27.84,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-22,20:00:00,7.897083333333334,27.84
172794,2021-11-23 00:00:00,21.95,18.32,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-23,00:00:00,10.112499999999999,18.32
172836,2021-11-24 18:00:00,23.59,14.84,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-24,18:00:00,7.837083333333333,14.84
172860,2021-11-25 18:00:00,33.0,22.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-25,18:00:00,7.736666666666667,22.23
172881,2021-11-26 15:00:00,23.18,12.58,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-26,15:00:00,6.804583333333333,12.58
172912,2021-11-27 22:00:00,27.59,22.33,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-27,22:00:00,8.099583333333333,22.33
172929,2021-11-28 15:00:00,17.54,14.44,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-28,15:00:00,7.271666666666667,14.44
172957,2021-11-29 19:00:00,18.12,15.68,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-29,19:00:00,6.382083333333333,15.68
172981,2021-11-30 19:00:00,9.59,8.33,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-11-30,19:00:00,2.6787499999999995,8.33
173005,2021-12-01 19:00:00,22.17,17.17,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-01,19:00:00,7.2245833333333325,17.17
173028,2021-12-02 18:00:00,29.27,13.0,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-02,18:00:00,7.334166666666667,13.0
173053,2021-12-03 19:00:00,37.49,31.28,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-03,19:00:00,9.647916666666665,31.28
173076,2021-12-04 18:00:00,20.68,18.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-04,18:00:00,5.71875,18.23
173099,2021-12-05 17:00:00,44.09,37.5,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-05,17:00:00,10.740833333333335,37.5
173125,2021-12-06 19:00:00,26.27,23.61,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-06,19:00:00,7.075833333333333,23.61
173136,2021-12-07 06:00:00,32.5,15.73,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-07,06:00:00,8.106363636363637,15.73
173172,2021-12-08 18:00:00,19.68,14.85,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-08,18:00:00,6.515000000000001,14.85
173198,2021-12-09 20:00:00,17.8,11.34,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-09,20:00:00,5.3374999999999995,11.34
173220,2021-12-10 18:00:00,32.9,27.43,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-10,18:00:00,9.946250000000001,27.43
173241,2021-12-11 15:00:00,17.85,11.31,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-11,15:00:00,4.8975,11.31
173270,2021-12-12 20:00:00,25.55,13.72,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-12,20:00:00,6.615416666666667,13.72
173293,2021-12-13 19:00:00,39.31,35.9,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-13,19:00:00,8.710833333333333,35.9
173298,2021-12-14 00:00:00,13.14,12.18,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-14,00:00:00,5.3374999999999995,12.18
173341,2021-12-15 19:00:00,22.61,16.67,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-15,19:00:00,6.7,16.67
173367,2021-12-16 21:00:00,12.4,9.14,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-16,21:00:00,4.64625,9.14
173388,2021-12-17 18:00:00,24.8,21.82,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-17,18:00:00,10.198333333333332,21.82
173398,2021-12-18 04:00:00,19.82,16.95,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-18,04:00:00,11.754166666666668,16.95
173440,2021-12-19 22:00:00,20.39,16.73,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-19,22:00:00,12.02375,16.73
173443,2021-12-20 01:00:00,20.2,16.43,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-20,01:00:00,7.870416666666667,16.43
173483,2021-12-21 17:00:00,24.07,15.9,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-21,17:00:00,8.815833333333332,15.9
173507,2021-12-22 17:00:00,34.04,22.61,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-22,17:00:00,16.625,22.61
173532,2021-12-23 18:00:00,30.87,17.12,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-23,18:00:00,11.7275,17.12
173539,2021-12-24 01:00:00,28.91,14.37,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-24,01:00:00,10.367083333333333,14.37
173582,2021-12-25 20:00:00,23.19,13.56,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-25,20:00:00,9.1075,13.56
173606,2021-12-26 20:00:00,53.37,48.91,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-26,20:00:00,13.645416666666668,48.91
173632,2021-12-27 22:00:00,33.48,31.02,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-27,22:00:00,7.236666666666667,31.02
173652,2021-12-28 18:00:00,34.37,25.12,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-28,18:00:00,9.445416666666667,25.12
173675,2021-12-29 17:00:00,36.44,22.85,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-29,17:00:00,7.5925,22.85
173702,2021-12-30 20:00:00,28.65,18.74,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-30,20:00:00,7.7508333333333335,18.74
173729,2021-12-31 23:00:00,41.39,24.36,,EPA-60,"Cobh Carrignafoy, Co. Cork",2021-12-31,23:00:00,18.6275,24.36
173735,2022-01-01 05:00:00,50.91,29.93,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-01,05:00:00,21.8875,29.93
173774,2022-01-02 20:00:00,27.11,15.38,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-02,20:00:00,11.222083333333332,15.38
173775,2022-01-02 21:00:00,26.62,15.38,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-02,21:00:00,11.222083333333332,15.38
173780,2022-01-03 02:00:00,27.83,14.1,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-03,02:00:00,9.44,14.1
173820,2022-01-04 18:00:00,65.63,54.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-04,18:00:00,11.1025,54.23
173846,2022-01-05 20:00:00,40.64,31.46,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-05,20:00:00,10.51625,31.46
173868,2022-01-06 18:00:00,22.84,16.38,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-06,18:00:00,7.289583333333333,16.38
173895,2022-01-07 21:00:00,26.85,21.75,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-07,21:00:00,7.4504166666666665,21.75
173916,2022-01-08 18:00:00,23.7,18.67,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-08,18:00:00,7.9624999999999995,18.67
173940,2022-01-09 18:00:00,32.03,31.5,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-09,18:00:00,11.128749999999998,31.5
173969,2022-01-10 23:00:00,32.69,27.97,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-10,23:00:00,12.394583333333335,27.97
173992,2022-01-11 22:00:00,81.35,69.2,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-11,22:00:00,22.620416666666667,69.2
174012,2022-01-12 18:00:00,80.85,73.74,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-12,18:00:00,25.692083333333333,73.74
174019,2022-01-13 01:00:00,57.42,56.43,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-13,01:00:00,23.838333333333335,56.43
174061,2022-01-14 19:00:00,32.91,28.15,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-14,19:00:00,12.439166666666667,28.15
174085,2022-01-15 19:00:00,32.48,29.64,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-15,19:00:00,10.942916666666667,29.64
174109,2022-01-16 19:00:00,48.38,43.54,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-16,19:00:00,14.637083333333331,43.54
174115,2022-01-17 01:00:00,40.24,35.46,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-17,01:00:00,14.498333333333333,35.46
174157,2022-01-18 19:00:00,21.42,12.55,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-18,19:00:00,8.49625,12.55
174181,2022-01-19 19:00:00,24.7,18.33,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-19,19:00:00,6.1312500000000005,18.33
174205,2022-01-20 19:00:00,55.89,36.52,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-20,19:00:00,11.66125,36.52
174230,2022-01-21 20:00:00,41.44,32.75,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-21,20:00:00,13.574583333333335,32.75
174256,2022-01-22 22:00:00,40.26,35.04,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-22,22:00:00,10.505416666666667,35.04
174279,2022-01-23 21:00:00,23.29,11.35,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-23,21:00:00,6.118333333333333,11.35
174296,2022-01-24 14:00:00,43.06,23.71,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-24,14:00:00,15.744166666666667,23.71
174326,2022-01-25 20:00:00,65.18,46.35,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-25,20:00:00,16.335,46.35
174332,2022-01-26 02:00:00,47.43,35.02,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-26,02:00:00,14.992083333333333,35.02
174375,2022-01-27 21:00:00,27.37,22.27,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-27,21:00:00,6.414583333333333,22.27
174378,2022-01-28 00:00:00,25.8,23.14,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-28,00:00:00,7.162916666666667,23.14
174425,2022-01-29 23:00:00,58.41,44.36,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-29,23:00:00,11.276666666666666,44.36
174426,2022-01-30 00:00:00,36.01,24.97,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-30,00:00:00,13.137916666666667,24.97
174471,2022-01-31 21:00:00,31.62,22.63,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-01-31,21:00:00,9.866249999999999,22.63
174493,2022-02-01 19:00:00,18.35,13.07,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-01,19:00:00,5.03375,13.07
174518,2022-02-02 20:00:00,24.58,16.73,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-02,20:00:00,5.826666666666667,16.73
174542,2022-02-03 20:00:00,24.87,12.92,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-03,20:00:00,5.6312500000000005,12.92
174566,2022-02-04 20:00:00,28.11,19.55,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-04,20:00:00,6.792083333333333,19.55
174591,2022-02-05 21:00:00,18.91,13.22,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-05,21:00:00,8.471666666666666,13.22
174615,2022-02-06 21:00:00,24.16,13.04,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-06,21:00:00,5.675,13.04
174639,2022-02-07 21:00:00,19.32,12.29,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-07,21:00:00,6.832916666666667,12.29
174652,2022-02-08 10:00:00,20.54,10.46,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-08,10:00:00,8.37,10.46
174686,2022-02-09 20:00:00,26.97,18.66,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-09,20:00:00,5.782916666666666,18.66
174710,2022-02-10 20:00:00,33.03,26.1,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-10,20:00:00,8.46,26.1
174714,2022-02-11 00:00:00,15.93,9.89,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-11,00:00:00,6.125416666666666,9.89
174757,2022-02-12 19:00:00,25.14,15.34,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-12,19:00:00,7.52375,15.34
174781,2022-02-13 19:00:00,16.19,12.34,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-13,19:00:00,4.41375,12.34
174805,2022-02-14 19:00:00,31.16,20.95,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-14,19:00:00,6.292083333333333,20.95
174826,2022-02-15 16:00:00,30.38,16.45,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-15,16:00:00,8.302916666666667,16.45
174855,2022-02-16 21:00:00,32.96,20.39,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-16,21:00:00,8.392916666666666,20.39
174876,2022-02-17 18:00:00,47.36,27.49,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-17,18:00:00,7.728750000000001,27.49
174889,2022-02-18 07:00:00,31.55,16.72,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-18,07:00:00,9.13304347826087,16.72
174929,2022-02-19 22:00:00,28.91,19.19,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-19,22:00:00,9.145833333333334,19.19
174931,2022-02-20 00:00:00,28.83,17.8,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-20,00:00:00,9.647083333333333,17.8
174963,2022-02-21 08:00:00,32.88,18.95,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-21,08:00:00,13.691666666666668,18.95
174999,2022-02-22 20:00:00,28.47,17.29,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-22,20:00:00,11.439583333333333,17.29
175023,2022-02-23 20:00:00,23.36,15.26,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-23,20:00:00,7.921250000000001,15.26
175048,2022-02-24 21:00:00,22.67,14.29,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-24,21:00:00,5.944166666666667,14.29
175051,2022-02-25 00:00:00,19.25,10.25,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-25,00:00:00,6.4558333333333335,10.25
175096,2022-02-26 21:00:00,37.03,18.66,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-26,21:00:00,10.129166666666666,18.66
175099,2022-02-27 00:00:00,34.79,16.57,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-27,00:00:00,8.400833333333333,16.57
175146,2022-02-28 23:00:00,26.11,16.23,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-02-28,23:00:00,11.02125,16.23
175148,2022-03-01 01:00:00,27.98,19.04,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-01,01:00:00,7.747083333333333,19.04
175192,2022-03-02 21:00:00,24.97,13.5,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-02,21:00:00,6.233750000000001,13.5
175214,2022-03-03 19:00:00,14.41,9.91,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-03,19:00:00,6.107916666666667,9.91
175238,2022-03-04 19:00:00,45.53,30.92,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-04,19:00:00,7.721666666666667,30.92
175243,2022-03-05 00:00:00,31.3,25.45,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-05,00:00:00,8.608333333333333,25.45
175286,2022-03-06 19:00:00,14.14,11.19,,EPA-60,"Cobh Carrignafoy, Co. Cork",2022-03-06,19:00:00,6.6691666666666665,11.19
