,Date and Time,PM10,PM2.5,SO2,Site,location,date,time
2640,2022-03-13 01:00:00,7.7,4.91,,EPA-85,"Henry Street, Limerick",2022-03-13,01:00:00
2641,2022-03-13 02:00:00,8.34,4.86,,EPA-85,"Henry Street, Limerick",2022-03-13,02:00:00
2642,2022-03-13 03:00:00,4.66,3.07,,EPA-85,"Henry Street, Limerick",2022-03-13,03:00:00
2643,2022-03-13 04:00:00,6.73,3.85,,EPA-85,"Henry Street, Limerick",2022-03-13,04:00:00
2644,2022-03-13 05:00:00,2.88,1.85,,EPA-85,"Henry Street, Limerick",2022-03-13,05:00:00
2645,2022-03-13 06:00:00,1.95,1.14,,EPA-85,"Henry Street, Limerick",2022-03-13,06:00:00
2646,2022-03-13 07:00:00,4.66,2.51,,EPA-85,"Henry Street, Limerick",2022-03-13,07:00:00
2647,2022-03-13 08:00:00,7.69,4.23,,EPA-85,"Henry Street, Limerick",2022-03-13,08:00:00
2648,2022-03-13 09:00:00,8.81,5.03,,EPA-85,"Henry Street, Limerick",2022-03-13,09:00:00
2649,2022-03-13 10:00:00,8.62,4.76,,EPA-85,"Henry Street, Limerick",2022-03-13,10:00:00
2650,2022-03-13 11:00:00,8.14,4.31,,EPA-85,"Henry Street, Limerick",2022-03-13,11:00:00
2651,2022-03-13 12:00:00,6.85,3.58,,EPA-85,"Henry Street, Limerick",2022-03-13,12:00:00
2652,2022-03-13 13:00:00,8.33,4.05,,EPA-85,"Henry Street, Limerick",2022-03-13,13:00:00
2653,2022-03-13 14:00:00,7.64,3.7,,EPA-85,"Henry Street, Limerick",2022-03-13,14:00:00
2654,2022-03-13 15:00:00,10.05,4.93,,EPA-85,"Henry Street, Limerick",2022-03-13,15:00:00
2655,2022-03-13 16:00:00,12.33,5.67,,EPA-85,"Henry Street, Limerick",2022-03-13,16:00:00
2656,2022-03-13 17:00:00,12.8,5.6,,EPA-85,"Henry Street, Limerick",2022-03-13,17:00:00
2657,2022-03-13 18:00:00,10.33,4.46,,EPA-85,"Henry Street, Limerick",2022-03-13,18:00:00
2658,2022-03-13 19:00:00,12.74,6.05,,EPA-85,"Henry Street, Limerick",2022-03-13,19:00:00
2659,2022-03-13 20:00:00,14.83,7.22,,EPA-85,"Henry Street, Limerick",2022-03-13,20:00:00
2660,2022-03-13 21:00:00,19.7,11.31,,EPA-85,"Henry Street, Limerick",2022-03-13,21:00:00
2661,2022-03-13 22:00:00,17.36,10.23,,EPA-85,"Henry Street, Limerick",2022-03-13,22:00:00
2662,2022-03-13 23:00:00,16.49,9.02,,EPA-85,"Henry Street, Limerick",2022-03-13,23:00:00
2663,2022-03-12 00:00:00,2.38,1.92,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,00:00:00
2664,2022-03-12 01:00:00,4.57,3.75,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,01:00:00
2665,2022-03-12 02:00:00,6.1,5.52,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,02:00:00
2666,2022-03-12 03:00:00,6.6,6.01,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,03:00:00
2667,2022-03-12 04:00:00,6.45,5.75,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,04:00:00
2668,2022-03-12 05:00:00,5.7,5.02,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,05:00:00
2669,2022-03-12 06:00:00,6.25,5.4,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,06:00:00
2670,2022-03-12 07:00:00,6.1,5.08,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,07:00:00
2671,2022-03-12 08:00:00,3.07,2.67,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,08:00:00
2672,2022-03-12 09:00:00,3.55,2.87,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,09:00:00
2673,2022-03-12 10:00:00,7.58,5.62,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,10:00:00
2674,2022-03-12 11:00:00,5.95,4.41,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,11:00:00
2675,2022-03-12 12:00:00,8.18,6.11,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,12:00:00
2676,2022-03-12 13:00:00,7.93,5.97,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,13:00:00
2677,2022-03-12 14:00:00,9.68,7.7,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,14:00:00
2678,2022-03-12 15:00:00,16.0,12.68,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,15:00:00
2679,2022-03-12 16:00:00,18.32,15.28,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,16:00:00
2680,2022-03-12 17:00:00,13.27,11.28,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,17:00:00
2681,2022-03-12 18:00:00,15.67,11.73,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,18:00:00
2682,2022-03-12 19:00:00,19.2,16.88,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,19:00:00
2683,2022-03-12 20:00:00,23.18,19.42,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,20:00:00
2684,2022-03-12 21:00:00,19.97,17.82,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,21:00:00
2685,2022-03-12 22:00:00,20.72,17.92,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,22:00:00
2686,2022-03-12 23:00:00,20.55,17.12,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-12,23:00:00
2687,2022-03-13 00:00:00,21.98,19.39,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,00:00:00
2688,2022-03-13 01:00:00,24.48,21.09,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,01:00:00
2689,2022-03-13 02:00:00,36.9,33.22,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,02:00:00
2690,2022-03-13 03:00:00,39.8,36.81,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,03:00:00
2691,2022-03-13 04:00:00,38.63,36.18,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,04:00:00
2692,2022-03-13 05:00:00,37.13,34.9,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,05:00:00
2693,2022-03-13 06:00:00,33.77,31.99,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,06:00:00
2694,2022-03-13 07:00:00,25.68,24.3,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,07:00:00
2695,2022-03-13 08:00:00,22.32,21.26,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,08:00:00
2696,2022-03-13 09:00:00,9.58,8.91,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,09:00:00
2697,2022-03-13 10:00:00,3.98,3.58,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,10:00:00
2698,2022-03-13 11:00:00,7.17,5.71,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,11:00:00
2699,2022-03-13 12:00:00,5.2,4.43,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,12:00:00
2700,2022-03-13 13:00:00,4.52,3.84,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,13:00:00
2701,2022-03-13 14:00:00,4.85,3.54,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,14:00:00
2702,2022-03-13 15:00:00,2.4,1.69,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,15:00:00
2703,2022-03-13 16:00:00,3.23,2.25,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,16:00:00
2704,2022-03-13 17:00:00,4.67,3.77,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,17:00:00
2705,2022-03-13 18:00:00,6.38,5.25,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,18:00:00
2706,2022-03-13 19:00:00,10.3,8.59,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,19:00:00
2707,2022-03-13 20:00:00,12.0,9.5,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,20:00:00
2708,2022-03-13 21:00:00,10.95,8.75,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,21:00:00
2709,2022-03-13 22:00:00,10.28,8.43,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,22:00:00
2710,2022-03-13 23:00:00,11.15,9.1,,TNO4436-EPA,"Donnybrook, Dublin 4",2022-03-13,23:00:00
2711,2022-03-12 00:00:00,28.32,20.54,,EPA-53,Roscommon Town,2022-03-12,00:00:00
2712,2022-03-12 01:00:00,23.97,17.88,,EPA-53,Roscommon Town,2022-03-12,01:00:00
2713,2022-03-12 02:00:00,21.73,15.28,,EPA-53,Roscommon Town,2022-03-12,02:00:00
2714,2022-03-12 03:00:00,16.97,11.62,,EPA-53,Roscommon Town,2022-03-12,03:00:00
2715,2022-03-12 04:00:00,13.94,9.76,,EPA-53,Roscommon Town,2022-03-12,04:00:00
2716,2022-03-12 05:00:00,8.42,5.67,,EPA-53,Roscommon Town,2022-03-12,05:00:00
2717,2022-03-12 06:00:00,5.25,3.44,,EPA-53,Roscommon Town,2022-03-12,06:00:00
2718,2022-03-12 07:00:00,2.97,2.07,,EPA-53,Roscommon Town,2022-03-12,07:00:00
2719,2022-03-12 08:00:00,3.21,1.87,,EPA-53,Roscommon Town,2022-03-12,08:00:00
2720,2022-03-12 09:00:00,5.7,3.34,,EPA-53,Roscommon Town,2022-03-12,09:00:00
2721,2022-03-12 10:00:00,6.1,3.7,,EPA-53,Roscommon Town,2022-03-12,10:00:00
2722,2022-03-12 11:00:00,9.27,5.42,,EPA-53,Roscommon Town,2022-03-12,11:00:00
2723,2022-03-12 12:00:00,7.92,4.57,,EPA-53,Roscommon Town,2022-03-12,12:00:00
2724,2022-03-12 13:00:00,8.59,4.61,,EPA-53,Roscommon Town,2022-03-12,13:00:00
2725,2022-03-12 14:00:00,12.79,7.17,,EPA-53,Roscommon Town,2022-03-12,14:00:00
2726,2022-03-12 15:00:00,13.09,8.56,,EPA-53,Roscommon Town,2022-03-12,15:00:00
2727,2022-03-12 16:00:00,10.99,6.04,,EPA-53,Roscommon Town,2022-03-12,16:00:00
2728,2022-03-12 17:00:00,10.93,6.58,,EPA-53,Roscommon Town,2022-03-12,17:00:00
2729,2022-03-12 18:00:00,8.7,5.43,,EPA-53,Roscommon Town,2022-03-12,18:00:00
2730,2022-03-12 19:00:00,4.01,3.12,,EPA-53,Roscommon Town,2022-03-12,19:00:00
2731,2022-03-12 20:00:00,3.72,3.22,,EPA-53,Roscommon Town,2022-03-12,20:00:00
2732,2022-03-12 21:00:00,7.69,6.85,,EPA-53,Roscommon Town,2022-03-12,21:00:00
2733,2022-03-12 22:00:00,6.03,5.09,,EPA-53,Roscommon Town,2022-03-12,22:00:00
2734,2022-03-12 23:00:00,8.09,6.14,,EPA-53,Roscommon Town,2022-03-12,23:00:00
2735,2022-03-13 00:00:00,10.81,8.04,,EPA-53,Roscommon Town,2022-03-13,00:00:00
2736,2022-03-13 01:00:00,12.85,7.71,,EPA-53,Roscommon Town,2022-03-13,01:00:00
2737,2022-03-13 02:00:00,12.82,7.77,,EPA-53,Roscommon Town,2022-03-13,02:00:00
2738,2022-03-13 03:00:00,13.06,7.99,,EPA-53,Roscommon Town,2022-03-13,03:00:00
2739,2022-03-13 04:00:00,9.64,6.33,,EPA-53,Roscommon Town,2022-03-13,04:00:00
2740,2022-03-13 05:00:00,7.81,5.08,,EPA-53,Roscommon Town,2022-03-13,05:00:00
2741,2022-03-13 06:00:00,6.48,4.16,,EPA-53,Roscommon Town,2022-03-13,06:00:00
2742,2022-03-13 07:00:00,4.33,2.88,,EPA-53,Roscommon Town,2022-03-13,07:00:00
2743,2022-03-13 08:00:00,1.18,0.84,,EPA-53,Roscommon Town,2022-03-13,08:00:00
2744,2022-03-13 09:00:00,1.35,0.83,,EPA-53,Roscommon Town,2022-03-13,09:00:00
2745,2022-03-13 10:00:00,2.66,1.82,,EPA-53,Roscommon Town,2022-03-13,10:00:00
2746,2022-03-13 11:00:00,4.63,3.13,,EPA-53,Roscommon Town,2022-03-13,11:00:00
2747,2022-03-13 12:00:00,6.92,4.78,,EPA-53,Roscommon Town,2022-03-13,12:00:00
2748,2022-03-13 13:00:00,8.11,4.64,,EPA-53,Roscommon Town,2022-03-13,13:00:00
2749,2022-03-13 14:00:00,6.15,3.5,,EPA-53,Roscommon Town,2022-03-13,14:00:00
2750,2022-03-13 15:00:00,4.32,2.85,,EPA-53,Roscommon Town,2022-03-13,15:00:00
2751,2022-03-13 16:00:00,5.12,3.03,,EPA-53,Roscommon Town,2022-03-13,16:00:00
2752,2022-03-13 17:00:00,8.3,4.52,,EPA-53,Roscommon Town,2022-03-13,17:00:00
2753,2022-03-13 18:00:00,6.98,4.56,,EPA-53,Roscommon Town,2022-03-13,18:00:00
2754,2022-03-13 19:00:00,10.28,6.37,,EPA-53,Roscommon Town,2022-03-13,19:00:00
2755,2022-03-13 20:00:00,11.58,7.33,,EPA-53,Roscommon Town,2022-03-13,20:00:00
2756,2022-03-13 21:00:00,13.13,7.03,,EPA-53,Roscommon Town,2022-03-13,21:00:00
2757,2022-03-13 22:00:00,14.04,7.71,,EPA-53,Roscommon Town,2022-03-13,22:00:00
2758,2022-03-13 23:00:00,13.21,7.31,,EPA-53,Roscommon Town,2022-03-13,23:00:00
2759,2022-03-12 00:00:00,6.94,5.13,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,00:00:00
2760,2022-03-12 01:00:00,8.51,6.17,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,01:00:00
2761,2022-03-12 02:00:00,10.52,7.54,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,02:00:00
2762,2022-03-12 03:00:00,8.32,5.89,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,03:00:00
2763,2022-03-12 04:00:00,3.55,2.18,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,04:00:00
2764,2022-03-12 05:00:00,2.96,1.49,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,05:00:00
2765,2022-03-12 06:00:00,4.82,2.3,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,06:00:00
2766,2022-03-12 07:00:00,7.96,3.81,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,07:00:00
2767,2022-03-12 08:00:00,8.38,4.3,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,08:00:00
2768,2022-03-12 09:00:00,21.53,12.8,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,09:00:00
2769,2022-03-12 10:00:00,10.8,5.41,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,10:00:00
2770,2022-03-12 11:00:00,9.05,4.53,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,11:00:00
2771,2022-03-12 12:00:00,11.63,5.69,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,12:00:00
2772,2022-03-12 13:00:00,11.05,5.14,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,13:00:00
2773,2022-03-12 14:00:00,10.97,5.84,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,14:00:00
2774,2022-03-12 15:00:00,6.93,4.36,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,15:00:00
2775,2022-03-12 16:00:00,3.83,2.8,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,16:00:00
2776,2022-03-12 17:00:00,6.11,4.35,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,17:00:00
2777,2022-03-12 18:00:00,10.27,6.5,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,18:00:00
2778,2022-03-12 19:00:00,13.75,7.93,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,19:00:00
2779,2022-03-12 20:00:00,12.26,7.76,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,20:00:00
2780,2022-03-12 21:00:00,17.11,10.16,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,21:00:00
2781,2022-03-12 22:00:00,19.22,11.38,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,22:00:00
2782,2022-03-12 23:00:00,18.02,10.62,,EPA-75,"Clonmel, Co. Tipperary",2022-03-12,23:00:00
2783,2022-03-13 00:00:00,20.93,12.25,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,00:00:00
2784,2022-03-13 01:00:00,17.44,10.21,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,01:00:00
2785,2022-03-13 02:00:00,13.5,7.9,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,02:00:00
2786,2022-03-13 03:00:00,8.91,5.82,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,03:00:00
2787,2022-03-13 04:00:00,8.66,5.39,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,04:00:00
2788,2022-03-13 05:00:00,4.81,3.05,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,05:00:00
2789,2022-03-13 06:00:00,8.56,5.25,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,06:00:00
2790,2022-03-13 07:00:00,9.37,5.95,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,07:00:00
2791,2022-03-13 08:00:00,9.06,5.67,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,08:00:00
2792,2022-03-13 09:00:00,8.33,5.28,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,09:00:00
2793,2022-03-13 10:00:00,6.78,4.21,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,10:00:00
2794,2022-03-13 11:00:00,4.28,2.57,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,11:00:00
2795,2022-03-13 12:00:00,2.43,1.44,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,12:00:00
2796,2022-03-13 13:00:00,2.99,1.68,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,13:00:00
2797,2022-03-13 14:00:00,3.86,2.61,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,14:00:00
2798,2022-03-13 15:00:00,4.14,2.76,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,15:00:00
2799,2022-03-13 16:00:00,4.89,2.97,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,16:00:00
2800,2022-03-13 17:00:00,6.6,3.92,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,17:00:00
2801,2022-03-13 18:00:00,7.85,4.5,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,18:00:00
2802,2022-03-13 19:00:00,9.41,5.7,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,19:00:00
2803,2022-03-13 20:00:00,13.27,8.62,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,20:00:00
2804,2022-03-13 21:00:00,17.06,11.27,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,21:00:00
2805,2022-03-13 22:00:00,13.68,8.35,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,22:00:00
2806,2022-03-13 23:00:00,12.76,7.17,,EPA-75,"Clonmel, Co. Tipperary",2022-03-13,23:00:00
2807,2022-03-12 00:00:00,5.91,4.42,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,00:00:00
2808,2022-03-12 01:00:00,5.52,3.95,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,01:00:00
2809,2022-03-12 02:00:00,5.5,3.98,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,02:00:00
2810,2022-03-12 03:00:00,5.39,3.52,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,03:00:00
2811,2022-03-12 04:00:00,5.2,3.4,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,04:00:00
2812,2022-03-12 05:00:00,6.02,3.51,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,05:00:00
2813,2022-03-12 06:00:00,5.89,3.94,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,06:00:00
2814,2022-03-12 07:00:00,6.81,4.46,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,07:00:00
2815,2022-03-12 08:00:00,3.96,2.53,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,08:00:00
2816,2022-03-12 09:00:00,4.22,2.11,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,09:00:00
2817,2022-03-12 10:00:00,5.54,2.64,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,10:00:00
2818,2022-03-12 11:00:00,5.34,2.77,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,11:00:00
2819,2022-03-12 12:00:00,8.64,3.96,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,12:00:00
2820,2022-03-12 13:00:00,8.34,3.82,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,13:00:00
2821,2022-03-12 14:00:00,7.93,4.06,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,14:00:00
2822,2022-03-12 15:00:00,11.96,5.73,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,15:00:00
2823,2022-03-12 16:00:00,13.77,7.11,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,16:00:00
2824,2022-03-12 17:00:00,7.7,4.47,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,17:00:00
2825,2022-03-12 18:00:00,8.14,4.69,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,18:00:00
2826,2022-03-12 19:00:00,10.89,6.41,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,19:00:00
2827,2022-03-12 20:00:00,10.83,7.04,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,20:00:00
2828,2022-03-12 21:00:00,12.59,7.14,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,21:00:00
2829,2022-03-12 22:00:00,13.22,7.09,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,22:00:00
2830,2022-03-12 23:00:00,13.35,7.0,,EPA-48,"Phoenix Park, Dublin 8",2022-03-12,23:00:00
2831,2022-03-13 00:00:00,13.1,7.53,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,00:00:00
2832,2022-03-13 01:00:00,13.63,7.64,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,01:00:00
2833,2022-03-13 02:00:00,23.12,13.02,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,02:00:00
2834,2022-03-13 03:00:00,25.84,15.38,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,03:00:00
2835,2022-03-13 04:00:00,19.55,12.53,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,04:00:00
2836,2022-03-13 05:00:00,21.95,12.64,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,05:00:00
2837,2022-03-13 06:00:00,17.27,10.43,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,06:00:00
2838,2022-03-13 07:00:00,10.74,6.12,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,07:00:00
2839,2022-03-13 08:00:00,6.52,4.0,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,08:00:00
2840,2022-03-13 09:00:00,3.76,2.32,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,09:00:00
2841,2022-03-13 10:00:00,5.58,2.78,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,10:00:00
2842,2022-03-13 11:00:00,5.5,3.05,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,11:00:00
2843,2022-03-13 12:00:00,5.08,2.86,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,12:00:00
2844,2022-03-13 13:00:00,4.83,2.68,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,13:00:00
2845,2022-03-13 14:00:00,2.66,1.78,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,14:00:00
2846,2022-03-13 15:00:00,1.93,1.2,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,15:00:00
2847,2022-03-13 16:00:00,3.48,1.97,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,16:00:00
2848,2022-03-13 17:00:00,5.13,2.66,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,17:00:00
2849,2022-03-13 18:00:00,7.1,3.93,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,18:00:00
2850,2022-03-13 19:00:00,9.02,5.0,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,19:00:00
2851,2022-03-13 20:00:00,11.86,6.92,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,20:00:00
2852,2022-03-13 21:00:00,12.07,6.8,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,21:00:00
2853,2022-03-13 22:00:00,11.27,6.02,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,22:00:00
2854,2022-03-13 23:00:00,11.76,6.31,,EPA-48,"Phoenix Park, Dublin 8",2022-03-13,23:00:00
2855,2022-03-12 00:00:00,10.14,8.14,10.34,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,00:00:00
2856,2022-03-12 01:00:00,6.16,4.45,8.09,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,01:00:00
2857,2022-03-12 02:00:00,4.75,3.71,6.56,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,02:00:00
2858,2022-03-12 03:00:00,5.39,3.73,6.12,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,03:00:00
2859,2022-03-12 04:00:00,5.3,3.63,6.38,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,04:00:00
2860,2022-03-12 05:00:00,5.78,3.77,6.29,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,05:00:00
2861,2022-03-12 06:00:00,6.34,4.11,7.6,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,06:00:00
2862,2022-03-12 07:00:00,6.99,4.7,6.94,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,07:00:00
2863,2022-03-12 08:00:00,5.04,3.45,6.64,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,08:00:00
2864,2022-03-12 09:00:00,3.85,2.74,6.77,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,09:00:00
2865,2022-03-12 10:00:00,4.95,2.77,6.9,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,10:00:00
2866,2022-03-12 11:00:00,5.76,2.82,5.32,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,11:00:00
2867,2022-03-12 12:00:00,6.8,3.51,5.74,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,12:00:00
2868,2022-03-12 13:00:00,9.27,4.3,6.09,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,13:00:00
2869,2022-03-12 14:00:00,12.91,5.87,5.77,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,14:00:00
2870,2022-03-12 15:00:00,14.98,6.68,6.79,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,15:00:00
2871,2022-03-12 16:00:00,17.18,8.11,5.49,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,16:00:00
2872,2022-03-12 17:00:00,10.89,5.65,6.48,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,17:00:00
2873,2022-03-12 18:00:00,10.38,5.44,7.28,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,18:00:00
2874,2022-03-12 19:00:00,13.45,7.45,8.39,EPA-55,"Dublin Airport, Swords, Co. Dublin",2022-03-12,19:00:00
